0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.011879523,0.011983922,-0.019330193,0.026089214,0.003511418,-0.076419182,0.05319764,0.029100704,0.006257699,-0.008451748,-0.03397801,-0.023407373,-0.013356871,0.042931947,0.012132043,0.004052074,-0.015148254,-0.029429016,-0.011012278,0.024465729,0.030978979,-0.062779845,-0.015352488,-0.043934643,-0.001619664,0.053521055,0.013471962,0.037131535,0.011754901,0.010079792,0.022464052,0.00134097,0.021596564,0.008280345,0.015045471,-0.007866619,-0.033733946,-0.033766962,-0.015352572,-0.029682458,0.01666609,0.032907192,-0.018201586,0.007293975,-0.004119953,-0.024666479,0.019432814,-0.011528052,-0.04500533,0.028806083
0.008355403,-0.002640215,-0.009910195,0.01978095,-0.008233072,-0.015816099,0.028984559,0.004017913,-0.000444122,-0.001127635,-0.016332598,-0.018412609,-0.011466868,0.000930376,-0.000823194,0.001094517,0.000820453,-0.009403792,-0.006235007,-0.004016653,0.00617519,-0.011815354,-0.008469852,-0.019349138,-0.008371972,0.018603649,0.013923952,0.016231278,0.000598023,0.01543894,0.005259851,-0.005423477,0.010941255,-0.003080875,0.004469438,0.00086867,-0.006602449,-0.017585167,-0.012086623,-0.006996602,0.015011212,0.00417875,0.004926775,0.007606027,-6.83E-06,-0.005909249,-0.003193527,-0.007611152,-0.023700901,0.006558092
0.003362183,0.005672046,-0.007864755,-0.006588181,0.007097694,-0.008027032,0.015023962,0.001705787,-0.005075165,-0.004593056,0.00299688,-0.006911726,0.000350584,0.003699147,0.001850321,0.008423201,0.006000358,-0.00045182,-0.002070858,0.004018831,-0.000981517,-0.00881743,-0.001811394,-0.007432113,-0.003339349,0.00027532,0.00625296,7.85E-05,0.001269369,0.005689986,0.008717006,-0.001271206,-0.00336738,0.001233268,0.005675692,0.003661644,-0.008634493,-0.003090582,-0.004514797,0.00422023,-0.003211309,0.000696738,0.001951109,-0.000344549,-0.010166541,0.001036871,-0.001248627,0.003519778,-0.00477083,0.004972704
0.001161189,-0.002782374,-0.003237799,-0.00495421,0.001665296,0.007695929,0.00360853,-0.003118506,-0.007156523,-0.001869377,0.004067417,-0.006258351,-0.001840414,-0.000706725,0.001832274,0.003301047,5.79E-05,0.002841536,-0.003729405,0.000985177,-0.007700917,-0.001551522,-0.002043302,-4.82E-05,-0.007990445,0.000593698,-0.001421493,-0.001019826,-0.007001386,0.005006442,0.003688352,-0.000736482,-0.006965011,-0.004063819,-0.00090604,0.000442446,-0.003510137,0.004138696,0.000154369,0.003088118,0.000453668,-0.005398509,0.007165976,-0.001834238,-0.005125418,0.00023488,-0.004831118,-0.001140921,0.00039657,0.003167694
-0.000548443,0.001668538,0.001490083,0.000623898,-0.000343948,7.68E-05,-0.001322435,0.000589142,0.001471699,-0.001276568,0.001762131,0.000201123,-0.000215192,-0.001057421,0.001560046,0.001491005,4.77E-05,0.001690284,0.001097901,-0.001089392,-0.001247008,-0.000210839,0.001728659,0.001192686,-0.001837564,0.000598774,0.000686816,-0.000409435,0.002021103,0.00076991,-0.001941977,0.00064915,0.001973794,-0.002835567,-0.00171237,0.002421889,0.000113986,-0.000720326,0.001451597,-0.0010609,-0.000787993,0.001439367,-0.001115738,-3.75E-05,0.000337046,-0.000816427,-0.000958409,0.001275434,-0.000124539,0.001969329
-0.000562677,-0.000419827,-0.00127711,-0.000897323,0.001928062,0.001116866,0.000818785,1.94E-05,-0.001927554,-0.000166823,0.003075748,-0.001014184,-0.000313708,0.000500825,0.000315559,0.000947805,-0.001547104,0.000657783,0.002586097,-0.000727817,-0.001521171,0.001639984,-0.002527036,0.000964653,0.001751966,0.000704035,9.96E-05,0.001773322,-0.001322305,-0.000854523,0.000944486,-0.001492629,-0.001328248,-0.000884732,-0.00051437,-0.000984941,0.001387981,-0.000349663,-0.000519831,-0.003280035,-0.000978949,-0.001707813,0.000239751,0.000800451,-0.000414093,-0.000944502,-0.000526024,-1.21E-07,0.00163039,0.000520138
-0.001449075,0.001720769,0.000311677,0.000166938,0.000834799,-4.82E-05,0.002260582,-0.000724123,0.001112791,0.000565732,-0.002004535,-0.003085969,0.001047977,0.000849704,0.002630926,-0.000553511,-0.001368723,0.000175893,0.001220283,5.56E-05,-0.000473465,0.000737957,-0.003486992,0.002322264,-0.0009478,0.002820343,-0.002633651,-0.003111782,0.001368721,0.000156816,0.001052256,0.002305931,0.000886793,0.000408132,7.55E-05,6.29E-05,-0.001325897,-0.000569148,-0.002161167,0.001279887,0.000304844,-0.001120178,0.000877881,-0.000634646,-0.0007913,-0.000901217,0.000280941,-0.000331286,-0.002882456,0.001863036
-0.000922992,-0.000359334,0.000268893,0.001557988,1.13E-05,0.000414258,0.002003993,-0.001803034,-0.001355044,-0.000314101,-0.001319607,0.001534137,0.001983399,0.000404804,-0.000711744,-0.001198644,-0.001114366,0.001737012,0.002455947,-3.05E-05,0.000818739,-0.000904692,-0.000935203,-0.000192058,-0.000562384,0.000169326,-0.001674638,-0.000765422,0.000115518,0.001461578,0.002512866,-0.000183895,0.001795663,0.001014891,-0.00025804,-0.001954844,-0.001051332,-0.000179498,0.000727621,-0.001795075,-0.000724972,-0.000487754,-0.001865437,0.00095815,-0.000857292,0.000763598,-0.001257797,0.000846238,-0.001713283,7.51E-05
0.000543743,-6.28E-05,0.000317353,-0.000221189,0.000897824,0.001041779,-0.000485541,-0.000455145,0.001283537,0.001573116,0.001676188,0.002768485,0.00248154,0.000133317,-0.001917238,-0.000241222,0.001737428,0.000864261,0.000178311,-0.000450277,0.002451255,-0.000661683,-0.001614266,-0.000624273,0.000302659,-0.000935475,0.000213269,0.000849101,-0.001490792,-0.001665269,-7.56E-05,-0.003489252,0.000791122,-0.001832523,-0.001769792,-0.002132096,0.001421203,0.001554918,-0.000474052,0.001502412,0.001933901,7.11E-05,0.001178917,-1.06E-06,-0.003268185,-0.001345666,-0.001661822,-0.000754909,0.00181516,-0.001001192
0.025142186,-0.007512848,0.006574704,0.019487408,-0.052442751,0.029287455,0.015003717,-0.025735891,-0.038485243,-0.025829449,0.01278916,-0.003113874,-0.00168292,-0.033150649,-0.001064456,-0.001017172,0.000295435,-0.01474483,-4.64E-06,-0.03375273,-0.002267715,0.038043262,-0.010203571,-0.027356578,-0.011212266,-0.000842654,0.019665886,0.044288459,-0.00541107,0.020652094,0.017282582,-0.017314926,0.03123728,0.006906324,-0.008865546,0.010817041,-0.014265955,0.003210084,-0.01735929,0.010745554,0.012813829,-0.00345305,0.003141352,0.041507645,0.006577401,-0.003455782,-0.007727471,-0.00824603,-0.010857933,-0.028818767
0.03434574,-0.005895028,0.011662932,0.022884161,-0.059833359,0.043507197,0.020925731,-0.030146229,-0.041682585,-0.035911984,0.008147285,0.006105346,-0.001868106,-0.030961496,0.002331159,-0.010989195,0.009806831,-0.023107277,0.005947968,-0.03727758,0.005384355,0.04390367,-0.012368661,-0.035074743,-0.014902097,0.003303456,0.030259636,0.053945832,-0.007470935,0.02841138,0.023408292,-0.015600571,0.044090934,0.011768819,-0.007721144,0.01651871,-0.024111464,-0.000126776,-0.016519845,-0.002417533,0.019035285,0.007295677,-0.007564775,0.044478304,0.007626829,-0.00724217,-0.013936826,-0.00279629,-0.017767197,-0.032324453
0.035238259,0.003616104,0.010901996,0.032756482,-0.081799063,0.073564075,0.009937042,-0.045819904,-0.019384168,-0.036269075,0.01661125,0.012045125,0.004001474,-0.042961629,0.035604801,-0.00760368,0.019800193,-0.019691171,0.012818098,-0.050213637,0.007224122,0.055534193,-0.014672441,-0.031711724,-0.020487059,-0.017414805,0.027382904,0.042921294,-0.013384191,0.02612428,0.005845727,-0.013371427,0.060483182,0.013216932,-0.010433261,0.0073216,-0.011769701,-0.001793359,0.000308918,0.013180327,0.019198027,-0.002148048,-0.012830991,0.052553421,0.001171716,-0.009289985,-0.018823554,-0.015693085,0.007219081,-0.054815808
0.034113952,-0.036060088,0.019759801,0.06152705,-0.102683727,0.067652226,0.012937418,-0.05338696,-0.007513489,-0.015971001,-0.001166105,0.003362816,0.000260199,-0.041692299,0.048557637,0.005825746,0.04025281,0.018979215,0.015727208,-0.048994578,-0.015089124,0.062942663,-0.025766469,-0.017468109,-0.026190235,-0.041987896,0.022500899,0.032637141,-0.021373662,0.018225883,-0.010822541,-0.017099111,0.062451052,-0.020683866,-0.013920752,0.013730011,-0.001271991,-0.027134742,-0.008129513,0.035498338,0.045117725,-0.010431059,0.005858805,0.051769531,0.010151814,0.002051512,-0.039116144,-0.026708341,0.016402686,-0.071743092
0.036651827,-0.062969639,0.005684493,0.085917436,-0.06070679,0.007727402,0.04289542,-0.030799846,0.048843936,0.009111384,0.027644679,0.008349336,0.063051723,-0.06373333,0.126441857,0.030319904,0.097067729,0.074021059,0.010071727,0.019295009,0.002783208,0.049854242,-0.068565442,0.015292339,-0.012436422,-0.106103966,-0.001859221,-0.043133224,-0.046943164,-0.050445876,-0.028544892,-0.013878873,0.066737233,-0.048677058,0.000653405,0.026191812,-0.029109361,-0.068557307,0.02595304,0.103667016,0.060567109,0.000612089,-0.013221331,-0.030539327,-0.026933255,0.007365606,-0.082311218,-0.030967678,0.109403822,-0.127282617
0.056156176,-0.118685016,-0.024258472,0.096078348,-0.06289218,0.011108582,0.091904176,-0.013074896,0.041524953,-0.0103169,0.034376917,-0.028482545,0.03636608,-0.088120526,0.168347837,0.05859924,0.161356058,0.128052294,-0.015520375,-0.000537652,-0.027092309,0.084113768,-0.10623587,0.026703407,-0.033134927,-0.081814325,0.034355738,-0.053200055,-0.083007865,-0.003458433,-0.006153085,-0.080022608,0.0862245,-0.101366395,0.017655354,0.045779715,-0.084109421,-0.079511127,0.028375231,0.126304082,0.08562219,-0.010989499,0.016667501,-0.050618681,-0.038927222,-0.017817219,-0.145462253,-0.064923521,0.051218883,-0.153288368
0.016358503,-0.109666017,0.028418177,0.055764614,-0.09507855,0.094658685,0.063577931,-0.080827875,0.003791422,-0.012501444,0.108358713,0.016618486,0.007499764,-0.118508373,0.11716992,0.04847355,0.207876381,0.095122338,-0.020051864,-0.018998365,-0.033420865,0.098258607,-0.076218951,-0.004418717,-0.067574845,-0.090881907,0.01532297,-0.054194154,-0.131645262,0.027129771,-0.008263452,-0.135481271,0.11880836,-0.044033784,-0.046929621,0.034149202,-0.027756788,0.022624903,0.031342253,0.118718781,0.061490648,-0.006175272,0.004555989,-0.049010539,-0.052844481,0.037504071,-0.207964236,-0.087210538,0.068971182,-0.159410265
-0.011560467,-0.056039826,0.077805675,0.021491878,-0.056736991,0.063496735,0.045736965,-0.086750913,0.04644855,-0.021026248,0.106099926,0.040454852,-0.002223556,-0.0432906,0.132168268,0.0122545,0.144150064,0.068609285,-0.013688802,-0.01478271,-0.057161193,-0.00197837,0.005358958,-0.006358082,-0.034099948,-0.052059263,-0.033372236,-0.077710722,-0.118402249,0.003063868,-0.017065069,-0.126176887,0.066244232,-0.011296005,-0.075966316,-0.020501066,0.000268067,0.022971456,0.03898748,0.047753669,-0.022562648,-0.023083424,0.025236533,-0.061685856,-0.047789902,0.064079618,-0.169325558,-0.075770711,0.093611805,-0.115357236
-0.021004301,-0.128678931,0.00864096,0.032481275,-0.080829815,0.075212765,0.064062268,-0.141791885,-0.012273802,-0.036354373,0.093627464,-0.076042929,-0.054372147,-0.073833594,0.092532012,0.106763668,0.068558965,0.105840153,-0.047547587,-0.092044608,-0.269180008,0.00639826,0.016174995,0.013824575,0.019465886,0.00347285,-0.073311197,-0.029130848,-0.086450419,0.063785376,0.029273789,-0.098322627,-0.126272262,-0.11076324,-0.036465249,-0.038092324,0.043400806,-0.005551658,-0.045268784,0.12838624,0.003363362,-0.205300979,0.204483042,-0.007547799,-0.068779716,0.016864752,-0.098269523,-0.086500882,0.053757139,-0.087613504
-0.037762974,-0.147415832,-0.070824925,0.050889564,-0.076717178,0.109328663,-0.009635219,-0.161910836,0.024567597,0.006269357,0.099440392,-0.158055494,-0.097271933,-0.129780178,0.116114989,0.129761259,0.03419748,0.112208337,-0.053519563,-0.165570874,-0.296068561,0.02006958,0.021603327,0.096702231,0.026560595,-0.021689199,-0.08758565,-0.05136172,-0.074060292,0.040214964,-0.054127663,-0.142310776,-0.158203263,-0.184445886,0.017211673,-0.05066971,0.112596267,-0.022965891,0.002746793,0.153521182,0.010813129,-0.243685167,0.248312507,0.060596686,-0.093897986,-0.013205575,-0.085933231,-0.09383453,0.068925565,-0.114565325
0.012911191,-0.039537287,-0.071630668,0.028755326,0.006071576,0.004352049,-0.025147393,-0.057878303,0.021602088,-0.03704422,0.12501811,-0.104075479,-0.048293505,-0.090447801,0.20217007,0.148855763,0.059115414,0.00305311,0.006455084,-0.082887397,-0.151669715,-0.092416021,0.053073745,0.02392598,0.021251067,0.009492279,-0.054721825,-0.018580447,-0.031575296,-0.010626953,-0.054881973,-0.123148125,-0.069605754,-0.087210776,0.048937852,-0.042555392,0.032841814,-0.03011198,0.03221773,0.094963717,-0.058890923,-0.130964868,0.125069129,0.11136916,-0.10835534,-0.063805354,-0.068590054,-0.047276111,0.04299837,-0.115231732
-0.030626256,-0.028096432,-0.062205353,0.018054724,0.033324102,0.028298277,-0.05967901,-0.022057348,-0.023848208,0.019887873,0.097425076,-0.081920686,-0.018948722,-0.053902648,0.122300371,0.098573907,0.028630174,-0.063948142,-0.029089269,-0.012771299,-0.021910236,-0.057681837,0.005203773,0.003164893,0.004612288,0.041478801,-0.050939224,-0.037627673,-0.018518492,-0.063629301,-0.006674788,-0.131901326,0.00528259,-0.070095689,0.050791714,-0.058664223,0.046685597,0.044092114,0.106801013,0.048239103,-0.014925189,0.030378783,0.008312696,0.055868479,-0.116703713,-0.052904551,-0.054631301,-0.059016103,0.043392523,-0.038281642
-0.064217367,-0.082973799,-0.059522541,-0.050289792,0.07056029,0.111741587,-0.09835768,0.016826839,-0.028375466,0.043571598,0.112546857,-0.069601836,-0.035235775,-0.062078709,0.104569551,-0.005903662,0.019121217,0.025360869,-0.04494611,-0.011580558,-0.021855712,0.02370041,-0.042394937,0.025697621,-0.131891866,0.01490861,-0.066889305,-0.090405287,-0.121040189,-0.015904756,-0.022239134,-0.172805509,0.017021773,-0.092007642,0.056412047,-0.047041243,0.106078483,0.088402504,0.137484783,0.04772223,0.042120023,0.03974866,-0.00389674,-0.002154518,-0.178374613,-0.034629838,-0.166607099,-0.080305676,0.008665214,-0.014143473
-0.078109824,-0.113793115,-0.098910691,-0.039130807,0.132266655,0.013777068,-0.070695317,0.081330487,0.06250854,0.08604066,0.023017006,-0.092369985,-0.017739822,-0.033731775,0.119630175,-0.0225997,-0.013122583,0.058012948,-0.054066091,0.046411856,-0.019460852,-0.060294789,-0.052763654,0.084480807,-0.09785524,0.026802627,-0.084013919,-0.116407886,-0.092662726,-0.079185396,-0.075703165,-0.115889384,-0.021142956,-0.152399027,0.090910092,-0.068082883,0.074334791,0.029759107,0.122156479,-0.003085546,0.054681632,0.038762644,0.016821846,-0.092252456,-0.131728701,-0.041172206,-0.135771308,-0.069024817,0.002550545,0.048655056
0.02298836,-0.1229754,-0.170143473,-0.001001348,0.064938191,0.01969845,-0.006479827,0.104952895,0.058149706,0.061929429,0.010947129,-0.122177843,-0.001457411,-0.089178209,0.092500535,-0.040756274,-0.015550999,0.029841526,-0.058786485,-0.017844326,0.027143387,0.009302916,-0.080503737,0.074170946,-0.034304999,0.068381858,-0.015433485,-0.04863248,-0.042394871,-0.096697655,-0.048908891,-0.10207265,0.045735273,-0.140545389,0.1345611,-0.038344183,-0.002793079,-0.017543586,0.089261892,0.057452407,0.080113924,0.054833728,-0.007495672,-0.072152496,-0.170135084,-0.144213603,-0.059865302,-0.044281391,0.000231088,-0.015206824
0.022566125,-0.124172582,-0.174535128,0.002808323,0.068415215,0.014184116,0.024347531,0.187849501,-0.002248875,0.067329675,-0.076830705,-0.131788517,-0.002832189,-0.001524762,0.001024031,-0.026518706,-0.072263852,0.040171914,-0.045018613,0.026089895,0.000440329,0.025137929,-0.084013228,0.0412161,-0.047361666,0.069629306,-0.044057318,-0.011209182,-0.040306132,-0.104557176,-0.002431623,-0.060433967,0.016395646,-0.128274202,0.111402078,0.009604742,0.001556695,-0.025021816,0.031310155,0.028620606,0.108162658,0.036812569,0.009845585,-0.050417198,-0.16829737,-0.11986889,-0.02678437,-0.009362085,-0.049860277,0.004034183
0.012184757,-0.080170215,-0.117774051,0.050102994,0.057164717,-0.016105147,-0.011157171,0.151527285,0.039658847,0.057805831,-0.120593083,-0.083200376,0.013568305,0.041902345,0.015430953,-0.053542665,-0.070412184,0.021692942,-0.014337158,0.072276862,0.062218763,-0.027456931,-0.065976501,0.036443865,-0.027616647,-0.005446399,-0.064607201,-0.038585912,-0.034563085,-0.155298658,-0.077147036,-0.035317149,0.023413222,-0.068986647,0.051174674,-0.003576262,0.024353285,-0.020968441,0.046677759,-0.033191168,0.087820397,0.085361233,-0.011685128,-0.047857459,-0.117550666,-0.04674102,-0.022745002,-0.01713796,0.01993533,0.035844809
0.030639065,0.003099935,-0.082342053,0.046379598,0.040663425,-0.091501503,0.004382559,0.099179992,0.052444866,0.022505433,-0.093015116,-0.061363988,-0.010966062,0.095371067,0.03066319,-0.106864729,-0.074597385,-0.047990616,-0.018784682,0.072755178,0.138242901,-0.097377198,-0.024813119,-0.007927611,-0.000229529,0.056478806,0.012056557,-0.004195585,0.006730941,-0.122418299,-0.044015682,-0.044965209,0.064406183,-0.016107279,0.035064882,-0.022336082,-0.037184283,-0.025544914,0.051372443,-0.080068341,0.031451252,0.13871507,-0.052780844,-0.047211668,-0.104898447,-0.024368278,0.030361218,-0.023217785,0.009619981,0.059481609
0.022184653,0.046720525,-0.06732127,0.014182402,0.006570652,-0.103114321,0.057789445,0.034045032,0.031396123,0.008218051,-0.037004019,-0.050592375,0.000882023,0.07117528,0.045442804,-0.082464714,-0.060261357,-0.090620241,-0.035158589,0.05623666,0.109950545,-0.104398818,-0.022879667,-0.059042662,0.051230757,0.09796412,0.015254402,0.045723158,0.052592804,-0.055948987,0.017356169,-0.005277302,0.037709847,0.018892013,0.027550893,-0.031940918,-0.063219267,0.000467295,0.01161986,-0.049146915,0.001035548,0.109820196,-0.051136488,-0.018964687,-0.109024048,-0.032130764,0.083685985,-0.014853267,-0.003061857,0.051627883
-0.002150435,0.046815553,-0.061380293,-0.01447971,0.060366732,-0.09248121,0.08163979,0.052480118,-0.000485817,0.006394111,-0.009574741,-0.034367517,0.008022637,0.078407844,0.033262052,-0.00833273,-0.021874824,-0.054523855,-0.042031803,0.087852444,0.071646142,-0.093811892,-0.051898959,-0.065190998,0.008361172,0.074513619,-0.007637523,0.01407674,0.014383214,-0.028042578,0.053486543,0.023424788,-0.001534179,0.011365176,0.037144294,-0.027124296,-0.073869095,0.01298647,0.014253342,-0.005712,0.007122156,0.084979796,-0.04144879,-0.054761949,-0.100171284,-0.039347643,0.048926246,-0.024221613,-0.031503851,0.078188028
-0.004057557,0.032408097,-0.043694145,-0.030788393,0.046326525,-0.035528305,0.049346598,0.023407028,-0.005055137,0.003182384,0.002188569,-0.02481211,-0.000240557,0.042176211,0.020071205,-0.0041945,-0.002695966,-0.021296454,-0.02624029,0.060034812,0.038312242,-0.042305224,-0.035648344,-0.044496954,-0.006459558,0.042014694,-0.004659881,-0.009174751,-0.001750887,-0.008728625,0.026258147,0.013120328,-0.006490977,0.010706593,0.022394155,-0.014348348,-0.033873205,0.013611977,0.014288626,0.001221586,0.001150497,0.045479593,-0.024503414,-0.052060424,-0.068032656,-0.020998352,0.005304096,-0.016159069,-0.028006799,0.050325107
-0.000595825,-0.006893171,-0.010677187,-0.009414364,0.011635674,0.008794148,0.003457882,0.002147937,-0.014437342,0.002165619,0.007379102,-0.015007751,-0.007799315,0.00520218,-5.77E-06,-0.003034499,0.004359139,0.005067428,-0.007013191,0.002751532,-0.007012616,9.27E-05,-0.005304366,0.000419668,-0.011365337,0.002452751,0.003187213,-0.005884858,-0.01357611,0.012639666,0.008397946,-0.007835709,-0.008507424,-0.008486682,0.00394635,0.003380372,-0.002067338,0.008435996,0.004197274,0.003474639,0.004235182,-0.006271796,0.006049686,-0.011293288,-0.019081148,0.001231129,-0.013248531,-0.000768857,-0.013649905,0.006843199
-0.003549721,-0.006783175,-0.004276053,-0.006599948,0.001399772,0.01217372,-0.000411128,-0.001052282,-0.011396399,0.002595759,0.005273758,-0.005385096,-0.004507017,-0.002902733,-0.001479436,0.000361414,-0.000735274,0.003636025,-0.006854696,-0.00071816,-0.00710487,0.005647894,-0.00210885,0.002421372,-0.00800128,-0.001333374,-0.003881203,-0.001538133,-0.008257075,0.006339773,0.006489323,-0.004432724,-0.005890208,-0.006063599,-0.001799168,0.002822118,0.004168211,0.008296447,-0.002191993,0.005837239,0.005286365,-0.00555284,0.00580882,-0.004063618,-0.005744945,0.003535114,-0.008838224,-0.002662118,-0.003743156,0.002729569
-0.001115498,0.000161858,0.000159372,-0.00127743,0.000200961,0.000185462,0.001936933,-0.000615298,0.001259686,-0.000654701,-0.002124835,-0.001415486,0.002239344,0.00263108,-0.000864258,0.001218333,0.002201457,0.000531392,0.000116576,0.00312335,-0.001515694,0.000350619,0.003754056,0.001199312,0.003041546,-0.002283483,-0.000119934,0.000717425,-0.001012828,-0.000472374,-0.001151639,0.000140076,-0.000224164,0.000829102,0.000315607,-0.00040458,-0.000875174,-0.003269302,0.000295843,0.00032363,-0.00018172,0.000402435,-0.000995855,0.002728525,-0.000144828,1.59E-05,0.00131046,-0.000185891,-0.000100732,0.00162811
0.00192936,0.000126289,-0.002016183,0.00061918,-0.000493567,0.000604984,0.001296413,0.002230863,0.000183421,-0.000985091,-0.000632505,0.000200776,0.002644989,-0.00127933,0.000503035,0.000269991,0.000636209,0.003546027,3.41E-05,-0.002722309,0.000748603,-0.001203831,-0.001367261,0.000692954,0.000268128,0.000275703,0.001073584,0.001539816,0.000687699,-0.001947377,-0.001314599,-0.001142088,-0.001543335,0.000179862,-0.000684723,0.001385243,-0.003615506,-0.00063986,0.001685089,-0.000192437,-0.000363611,-0.001013429,0.000699623,0.000110136,0.000715075,0.002310656,0.000374292,-0.000233534,-0.001224292,0.001078489
-0.000192742,-0.00020975,0.000817316,-0.000904104,0.001204314,-0.000392153,-0.000242387,0.001219131,-0.001079513,0.000858549,0.000506538,0.001723039,-0.001266102,-0.003615571,0.001660591,0.000875723,0.001402765,-0.000882889,-0.000528633,0.000521961,-0.001938524,0.00124008,0.001801746,-0.00078147,0.001154457,0.001393843,0.001363834,-0.001719328,0.001702843,-7.02E-05,-0.000824605,-0.00048453,-0.000771492,-0.000676765,-0.001441912,-0.000355619,0.002470882,0.000362172,0.000160045,0.000845446,0.001492051,0.002297612,-0.000236742,-1.79E-05,-7.71E-05,0.00043843,0.000261866,-0.002114574,0.002219268,-0.001197801
0.002154962,0.00244138,-0.00124719,-0.001422369,-0.000197696,0.000949929,-5.42E-05,0.001127312,-0.001183583,-0.002284325,0.001148189,-0.001126833,0.000493283,0.000241113,0.001150979,0.003666214,0.000842028,0.000520381,-0.000262728,0.002174093,0.000526509,-0.00266561,0.000392618,0.000721769,0.000111851,0.000978079,0.001833071,0.000291165,-0.000640663,0.000243419,-0.000548841,0.001005328,0.002709777,-0.001558902,0.000720476,-0.000269815,0.000968199,-0.000493431,-0.002595821,-0.001909667,0.000342894,-0.001627207,0.001673017,-1.91E-05,0.001090328,5.71E-05,-0.000302022,0.000690478,0.00101978,-0.000210958
0.006576813,-0.001276183,0.00297084,0.00476592,-0.006415598,0.002001365,0.001421724,-0.001306063,-0.006562465,-0.00400409,0.001674602,0.0020882,0.001790819,-0.004298182,0.002285361,-9.36E-05,0.000768041,-0.007916608,0.001328606,-0.005573083,0.000991107,0.005067042,-0.003012573,-0.003505048,-0.000477026,0.005858123,0.004533407,0.008655744,0.000810801,0.004244198,0.002480654,0.002285671,0.005266304,0.003057343,-0.000889881,0.004699292,-0.005169998,0.000271107,-0.00242869,0.000922153,0.000736539,0.000559224,-0.001561316,0.005754657,-0.000646406,-0.001450384,-0.000103053,-0.002580781,-0.004153832,-0.005572984
0.043905686,-0.004842741,0.01199228,0.030769645,-0.074769296,0.054487756,0.003840072,-0.042441778,-0.037891561,-0.029445429,0.019476038,0.005573193,0.01386294,-0.044371531,0.005565112,-0.020087218,0.00801582,-0.02478765,0.020408597,-0.052694564,0.007614381,0.058367273,-0.003230525,-0.028736024,-0.009200968,-0.004184767,0.030038207,0.0504562,-0.004054212,0.017581166,0.004075158,-0.012038794,0.051052957,0.015468163,-0.013768014,0.022456834,-0.021316513,0.00507215,-0.012758048,0.008524247,0.011137434,0.002791827,-0.006279048,0.062862365,0.007531606,-0.003393522,-0.005146902,-0.002584405,-0.00408296,-0.058396524
0.075608615,-0.035857714,0.009415993,0.063933473,-0.152303974,0.119698326,0.001132042,-0.088978681,-0.055648182,-0.048085583,0.030271414,-0.008719663,0.009707224,-0.097989266,0.029085064,-0.032067784,0.018725507,-0.030596348,0.023273028,-0.103437652,-0.007976108,0.124297853,-0.009991235,-0.034996704,-0.01342942,-0.016566128,0.058226874,0.080036381,-0.002051422,0.040167567,-0.008670377,-0.023826842,0.087841394,0.005866035,-0.016691036,0.036744626,-0.025263799,-0.010759354,-0.017378873,0.02802304,0.032380098,-0.012891905,-0.001481552,0.113115069,0.010215464,-0.006780357,-0.018397391,-0.005952145,-0.010195848,-0.113876881
0.054876383,-0.047632335,0.0022171,0.080135241,-0.170390411,0.150572485,0.007463818,-0.092949361,-0.064129918,-0.019205999,0.029291054,-0.021082651,0.017187063,-0.096004841,0.04561215,-0.064742,0.036501038,-0.02979204,0.001520325,-0.094423025,0.002613415,0.139347431,-0.033267396,-0.040266122,-0.017068288,-0.04076106,0.054044015,0.062360371,-0.00735047,0.040892007,0.01022706,-0.02414327,0.097293472,-0.008638213,-0.019657286,0.028355261,-0.024876651,0.001161337,0.00856654,0.040968981,0.054140508,0.011440078,-0.012288197,0.072983017,-0.008767226,0.011008501,-0.021104279,-0.013385601,-0.000965186,-0.104966443
0.02538218,-0.05815097,-0.010901338,0.067921151,-0.099702312,0.05710649,0.047557466,-0.0225533,-0.073298471,0.015987029,0.006275772,-0.038942879,0.025317758,-0.027073068,0.039900694,-0.062448403,0.067869674,-0.012218316,-0.035479815,-0.011897257,0.009301962,0.081409696,-0.066253954,-0.040905152,-0.026919924,-0.035766006,0.028308401,0.01860665,-0.024387583,0.011950884,0.066013225,-0.015680346,0.092754602,-0.03517939,-0.004811137,0.0288955,-0.056465843,-0.000369884,0.024845184,0.022375626,0.069428334,0.037112307,-0.027371842,-0.033306518,-0.03236692,0.016631702,-0.046268991,-0.015468867,-0.0120893,-0.064726586
0.030765202,-0.05016345,0.003442226,0.066754934,-0.061428876,0.00485296,0.075791702,0.007239534,-0.041365805,-0.020596042,0.024222081,-0.008805095,0.054561817,-0.01804234,0.07811326,-0.016391947,0.149465773,0.019357702,-0.022639855,0.021961172,-0.01728903,0.027707103,-0.068416407,-0.012219356,-0.03764573,-0.061462578,0.016520849,-0.035429119,-0.063446872,-0.020374134,0.054802885,-0.02305738,0.084750761,-0.02032724,-0.003518583,0.052270424,-0.062337931,-0.048587295,0.029964367,0.029127941,0.048437985,0.019139578,-0.012351687,-0.066457314,-0.02508011,-0.001922323,-0.115011893,-0.006431902,0.024516316,-0.08474199
